job title,company,experience,salary,location,education,python,r,sql,excel,vba,powerbi,tableau,nosql,sas,git,matlab
Applied Scientist - Computer Vision - C++ / Java / R,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,,excel,,,,,,,matlab
Senior Manager / Operations Research Scientist - Machine Learning,Career Maker,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,,,,,,matlab
Speech Scientist - Artificial Intelligence/Machine Learning,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
ML Engineer For Intelligent Search,Useready Technology,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist II,Porter,1 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,matlab
Data Science Developer,Neo Credence Consultancy,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,,,,,,,git,
Data Scientist -II,Successr Hr Tech,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,excel,,,,,,git,
Sr Data Scientist,Successr Hr Tech,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Senior Data Scientist,Successr Hr Tech,5 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Data Scientist - KPO,Huquo Consulting,4 - 8 years,Not Disclosed,Gurgaon/Gurugram/BangaloreView More,bachelor  master  phd ,python,,sql,,,,,,,git,
Data Scientist - BFS,Huquo Consulting,4 - 9 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,python,,sql,,,,,,sas,,
Data Scientist - Analytics,Huquo Consulting,7 - 12 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,,,,,,,,,,,
Data Scientist - Analytics,Huquo Consulting,7 - 12 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,,,,,,,,,,,
Data Scientist - Analytics,Huquo Consulting,7 - 12 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,,,sql,,,,,,,,
Data Scientist - Analytics,Huquo Consulting,7 - 12 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,,,sql,,,,,,,,
Senior Data Scientist - AI/ML,Executive Selection India,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Sr. Data Scientist - Process Discovery,Automation Anywhere,7 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,nosql,,,
"Data Scientist-0637
",Techstar Group,5 - 9 years,"₹ 15,00,000 - 27,50,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,r,sql,excel,,,,,,git,matlab
Data Scientist,Sopra Steria,10 - 12 years,Not Disclosed,"Noida, ChennaiView More",bachelor ,python,,,,,,,,sas,,
Job | Hiring For Data scientist- Gurgaon,Orange Business Services,5 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,sql,,,,,,,,
"Senior Specialist, Data Scientist",BNY Mellon,8 - 10 years,Not Disclosed,ChennaiView More,bachelor  master ,,,,,,,,,,,
Lead Data Scientist,BNY Mellon,4 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,,,,,,,,,,git,
Data Scientist,Thomson Digital,3 - 8 years,Not Disclosed,NoidaView More,bachelor ,python,,,,,,,,,,
Data Scientist,Akaike Technologies,0 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,nosql,,git,
Sr. Data Scientist,Acme Hr Consulting,0 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,,,,,,,,,
Data Science Intern,Wow Labz,0 - 1 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
Data Scientist,Amakshar Technology,0 - 3 years,Not Disclosed,"Chennai, Bangalore/BengaluruView More",bachelor  master ,python,,sql,,,,,,,,
Data Scientist,SP Staffing,5 - 10 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCRView More",bachelor ,python,,sql,,,,,,,,
Requirement For Database Developer,HR Central,6 - 8 years,"₹ 8,00,000 - 18,00,000 P.A.","Hyderabad/Secunderabad, Bangalore/BengaluruView More",bachelor ,python,,sql,excel,,,,,,,
Data Scientist / Senior Data Scientist,Hucon,3 - 8 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru, View More",bachelor  master  phd ,python,,,excel,,,,,,,
Lead - Data Scientist,Quince Corporate Services,8 - 10 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/BengaluruView More",bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist,ACE Online,4 - 8 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/BengaluruView More",bachelor  phd ,python,,,excel,,,,,,,
Data Scientist,"Hilabs, Inc",3 - 7 years,Not Disclosed,"Pune, Bangalore/BengaluruView More",bachelor  master ,python,,,excel,,,,,,,
Data Scientist Infosys C2H,Nixsol India,5 - 10 years,Not Disclosed,"Pune, Chennai, Bangalore/BengaluruView More",bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Nixsol India,5 - 10 years,Not Disclosed,"Pune, Chennai, Bangalore/BengaluruView More",bachelor  master ,python,,,excel,,,,,,,
Data Scientist,MNR Solutions,5 - 10 years,Not Disclosed,"Pune, Bangalore/BengaluruView More",bachelor  master ,python,,sql,,,powerbi,tableau,,,,
Data Scientist / ML engineer -- US MNC (analytics),Aspyra Hr Services,3 - 8 years,"₹ 15,00,000 - 30,00,000 P.A.","Pune, Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor ,python,,sql,,,,,,,,
Data Scientist,MRI Software,4 - 7 years,Not Disclosed,"Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, VadodaraView More",bachelor  master ,python,,sql,,,powerbi,,,,git,
Data Scientist (For world's largest Company Manufacturing Co.)Banglore,Acumen Training And Hr Solutions,4 - 8 years,Not Disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)View More",bachelor  master ,python,,,,,,,,,,
Data Scientist - Wipro,Vipsa Talent Solutions,7 - 10 years,"₹ 14,00,000 - 24,00,000 P.A.","Hyderabad/Secunderabad, Pune, Bangalore/BengaluruView More", master ,python,,,,,,,,,git,
Methodology & Research / Associate Manager,Iris Corporate Solutions,4 - 8 years,Not Disclosed,Mumbai (All Areas)View More, master ,python,,,,,,,,sas,,
Senior Manager Data Scientist - Contractual Position For 5 years,StockHolding,5 - 10 years,Not Disclosed,"Navi Mumbai, Mumbai (All Areas)View More",bachelor  master ,,,,,,,,,,git,
Lead Data Scientist - Life Insurance,Serving Skill,4 - 9 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist - Power BI/Tableau,Huquo Consulting,2 - 7 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,tableau,,sas,,
Data Scientist - Python/Spark,Huquo Consulting,1 - 6 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data Scientist - Fast growing Fintech - Kurla,Hcapital,4 - 9 years,Not Disclosed,Mumbai (All Areas)View More,bachelor ,python,,,,,,,,sas,,
Junior Software Engineer - Data Science,LogiNext,0 - 1 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Data Scientist - Phd only,NDS InfoServ,0 - 2 years,"₹ 12,00,000 - 15,00,000 P.A.",MumbaiView More, phd ,python,,,,,,,,,,
Senior Data Science Engineer,Optout,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Lead Data Scientist - Python/Machine Learning,Optout,6 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,excel,,,,,,,
Data Scientist,HotelHub,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Senior Data Scientist,APM Terminal Sport India,5 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Scientist-Health Care Analytics,Skillety,5 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist / ML Engineer -- US MNC (analytics),Aspyra Hr Services,3 - 8 years,"₹ 15,00,000 - 30,00,000 P.A.","Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor ,python,,sql,,,,,,,,
Data Science with Python and Aws/GCP/Azure,Anlage Infotech,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,,,,,git,
Data Scientist // Bangalore,Consus Consulting Group,6 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
Senior Data Scientist - Python/Deep Learning Algorithms,SuccessR Hrtech Pvt Ltd,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Senior Data Scientist - Python / Deep Learning Algorithms,SuccessR Hrtech Pvt Ltd,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Senior Data Scientist - Python / Deep Learning Algorithms,SuccessR Hrtech Pvt Ltd,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Data Scientist (CNN),Risk Management Solutions (RMS),1 - 4 years,"₹ 8,00,000 - 16,00,000 P.A.","Noida, Bangalore/BengaluruView More",bachelor  master  phd ,python,r,sql,excel,,,,,,,
"Data Scientist

",Hucon,8 - 13 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,,,,tableau,,,,
Data Scientist,Sony,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Scientist,Vision Beyond Resources India Private Limited,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Sr Data Scientist,Zscaler Softech,7 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,,,
Principal Data Scientist (Principal Engineer Data Science),Harman Connected Services Corporation India Pvt.,8 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,nosql,,,
Senior Data Scientist,Harman Connected Services Corporation India Pvt.,1 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,,git,
Sr Data Scientist,Zscaler Softech,7 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,,,
AI/ML Solutions Lead,Harman Connected Services Corporation India Pvt.,7 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,sas,,matlab
Job Openings in Leading company-Data Scientist-Bangalore,Enrich And Enlight Business Consulting,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,,tableau,,sas,git,
Job Openings in Leading company-Data Science-Bangalore,Enrich And Enlight Business Consulting,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,nosql,,,
Hiring For Lead Data Scientist,Culminant Outlook,8 - 12 years,Not Disclosed,Hiring office located in Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,powerbi,tableau,,sas,,
Data Scientist,Gujarat Fluorochemicals,1 - 2 years,Not Disclosed,NoidaView More,bachelor  master ,python,r,,,,,,,,,
AVP - Data Scientist.,Aye Finance,4 - 8 years,"₹ 10,00,000 - 16,00,000 P.A.",Gurgaon/GurugramView More, master ,python,,sql,,,,,,,git,
Sr. Data Scientist,Technogen Inc,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,git,
Data Science - intern,Bharat Matrimony,0 - 1 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Jobstv India,5 - 10 years,"₹ 8,00,000 - 18,00,000 P.A.","Hyderabad/Secunderabad, Chennai, Bangalore/BengaluruView More",bachelor ,python,,sql,,,,,,,,
Data Scientist,Careerdost Enterprise,8 - 12 years,"₹ 15,00,000 - 30,00,000 P.A.","Noida, Hyderabad/Secunderabad, Chennai, Bangalore/BengaluruView More",bachelor ,python,,,,,,,,,,
Data Scientist I,Novartis,7 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,,,,,,,,
Principal Data Scientist with AiraMatrix(Product Company),Airamatrix,6 - 11 years,Not Disclosed,"Thane, Hyderabad/SecunderabadView More",bachelor ,python,r,,,,,,,,,
Machine Learning Scientist - Python/Java/C++,Career Maker,8 - 12 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,,sql,,,,,,,,
Research Scientist/Engineer,Career Maker,4 - 9 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist / Sr . Data Scientist,Thompsons Hr Consulting,3 - 8 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/BengaluruView More",bachelor  master ,python,,,excel,,,,,,,
R&D - Digital Solutions - Analyst,Pepsi Foods,8 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,excel,,,tableau,,,,
Data Scientist,Tata nexarc,3 - 6 years,Not Disclosed,"Mumbai, PuneView More",bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Principal Data Scientist,Novartis,7 - 11 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,,,,,,,,,
CTO Assoc Analyst,Pepsi Foods,5 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,IB Services &amp;amp; Technologies,2 - 4 years,Not Disclosed,"Noida, Mumbai, PuneView More",bachelor  master ,python,,sql,,,,,,,,
Senior manager -Reporting Factory - Data Scientist,Pepsi Foods,9 - 11 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,git,
Quant Developer,D C Sejpal & Co,1 - 6 years,Not Disclosed,"Navi Mumbai, Pune, Mumbai (All Areas)View More",bachelor ,python,r,,excel,,,,,,,matlab
Sr. Data Scientist | Product-based MNC | Pune,Abzooba India Infotech,5 - 8 years,Not Disclosed,PuneView More,bachelor ,python,,sql,excel,,,,,,,
Data Scientist,T Systems,3 - 8 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,,,,,,
ML / Data Scientist,Gibots,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Jr. AIML developer,Saisystems Health Tech,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Scientist Jr. & Sr.,TK Elevator,0 - 4 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,,,,,
Intern - Data Scientist,Tridiagonal Solutions,0 - 1 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,,,,,,,git,matlab
Data Scientist,Radical Technologies,0 - 1 years,Not Disclosed,PuneView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Presidency Digital India,3 - 6 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,tableau,nosql,,,
Analyst / Analytics Specialist ( Data Scientist),TransOrg,2 - 6 years,Not Disclosed,"Mumbai, Gurgaon/GurugramView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
Analytics Lead,TransOrg,6 - 9 years,Not Disclosed,"Mumbai, Gurgaon/GurugramView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
Senior Data Scientist,Tredence,5 - 8 years,Not Disclosed,"Gurgaon/Gurugram, Chennai, Bangalore/BengaluruView More",bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Data Scientist - All Levels,Jai-kisan,1 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,git,
Data Scientist,Qualitest,6 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,nosql,,git,
Data Scientist,Jar,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,,,
IndustrialPhD Research Officer,Stibo,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Senior Manager/Operations Research Scientist - ML/Algorithm,Career Maker,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,,,,,,matlab
Data Science - Contract To Hire,Successr Hr Tech,4 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,,,nosql,,,matlab
Sr. Data Scientist,Successr Hr Tech,5 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,git,
Research Scientist - Machine Learning / Artificial Intelligence,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Speech Scientist - Artificial Intelligence / Machine Learning,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Chief Data Scientist Chief Artificial - Artificial Intelligence,Marketscope,10 - 20 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,excel,,,,,,,
Speech Scientist - Artificial Intelligence/Machine Learning,Career Maker,15 - 20 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Data Scientist,Hyper Think Systems,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,,,,,
Data Scientist - Azure,Huquo Consulting Pvt. Ltd,5 - 10 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
Data Scientist - Predictive Modeling/Machine Learning,Huquo Consulting Pvt. Ltd,7 - 12 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,python,,,,,,,,,,
Data Scientist - Data Mining,Huquo Consulting Pvt. Ltd,3 - 8 years,Not Disclosed,"Noida, Chennai, Bangalore/BengaluruView More",bachelor  master  phd ,python,r,sql,excel,,,tableau,,,,
Data Scientist,CliqHR Recruitment Services,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,powerbi,tableau,,,,
Senior Data Scientist - AI/ML,Executive Selection India,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Data Scientist,Smiths,6 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,,,matlab
Principal Data Scientist,Pocket Fm,9 - 14 years,Not Disclosed,Hiring office located in Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
R Programmer,Global Talent Pool,5 - 7 years,Not Disclosed,"Vijayawada, Bangalore/BengaluruView More",bachelor  master ,python,r,sql,,,,,,,,
Senior Data Scientist,Locus It Services,6 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,nosql,sas,,
Applied Scientist,Perfios Software Solutions Pvt. Ltd.,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Senior Analyst,Factspan Analytics,3 - 6 years,"₹ 8,00,000 - 18,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
Sr Dot Data Scientist,Skillety,8 - 11 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Sr. Data Scientist - Marketing and Customer analytics,Skillety,7 - 15 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Senior Software Engineer - Data Science,Skillety,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist/Engineer NLP,Skillety,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Skillety,3 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,,,
Data science with Statistics Professional,Skillety,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,,,
Data Scientist,Rmines Services,2 - 3 years,"₹ 4,00,000 - 7,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,,,
Manager / Senior Manager - Data Scientist,Huquo Consulting Pvt. Ltd,3 - 8 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master  phd ,python,,sql,,,,,,sas,,
Data Scientist,Technogen,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,,,,,git,
Associate Data Scientist,Shell,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,,,,,,,,,
Data Scientist (For Bengaluru local candidates only),Nomad Placements And Training Services,4 - 6 years,"₹ 8,00,000 - 11,00,000 P.A.",Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,,,,,
Data Scientist,Corporate Connections,3 - 7 years,Not Disclosed,Bangalore/Bengaluru( Domlur )View More,bachelor ,python,,sql,,,powerbi,,nosql,,,
Machine learning and Artificial Intelligence  (AI/ML) - Immediate,Perficient,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,,,,,,,,,
Principal Enterprise Architect - Data and Analytics,BT,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,sql,,,,,,,git,
Associate Data Scientist,Shell,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,,,,,,,,,
Data Scientist,Quess It Staffing,6 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,,
Sr. Data Scientist,Bizanalytica Solution Llp,5 - 10 years,Not Disclosed,"Chennai, Bangalore/BengaluruView More", master ,python,r,sql,,,,,,,,
Data Scientist,bd,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,,,,,
Senior Data Scientist - AI/ML,Executive Selection India,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Associate Data Scientist,Shell,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,,,,,,,,,
Senior AI Engieer,Digit Insurance,5 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Deep Learning Engineer- Chubb - Bangalore,Chubb,5 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,r,sql,excel,,,,,,,
Machine Learning Engineer,Zuma,2 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Gforce Consulting Solutions,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,tableau,,,,
Associate Data Scientist,Shell,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Machine Learning Scientist - R/Python,Career Maker,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,,,,,,,,,matlab
Research Scientist - Computer Vision,Career Maker,8 - 13 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Research Scientist - Machine Learning/Artificial Intelligence,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Lead Data Scientist,Optout,6 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,excel,,,,,,,
Data Scientist,Trukker Technologies,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,,,powerbi,tableau,nosql,,git,
1700_Omnichannel Data Scientist,Recruise India Consulting,4 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,,,,,,,,,
Machine Learning Engineer (Python & SQL)- Chubb - Bangalore,Chubb,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,r,sql,excel,,,,,,,
Data Scientist,Varite India Pvt. Ltd.,5 - 8 years,Not Disclosed,"Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor  master ,python,,sql,excel,,powerbi,tableau,,,git,
AI\/ML Engineer,Varite India Pvt. Ltd.,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Data Science Lead,Koch Industries,15 - 19 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,sas,,
Image Analysis Scientist - Image Processing/Pattern Recognition,Career Maker,8 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,,,,,,,,,,,
Senior Manager/Operations Research Scientist - Machine Learning,Career Maker,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,r,sql,excel,,,,,,,matlab
Data Scientist (3-4 years),Knowledge Foundry,3 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,,excel,,,,,,,
Speech Scientist - Artificial Intelligence/Machine Learning,Career Maker,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,,,,,,,,,
Senior Manager - Quantum Computing,Value Vision Management Consultants,9 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Scientist,Hyperthink Systems,5 - 10 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,,,,,
Data Scientist,Adecco Group,10 - 14 years,"₹ 27,50,000 - 30,00,000 P.A.","Kochi/Cochin, Chennai, Bangalore/Bengaluru, Trivandrum/ThiruvananthapuramView More",bachelor ,python,,,,,,,,,,
Data Scientist,Joveo,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Statistician Associate/ Sr. Associate,Varite,1 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Image Processing Engineer,Ageye Technologies,2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Data Scientist,Ageye Technologies,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
Computer Vision Engineer,Ageye Technologies,2 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,excel,,,,,,,
AI Data Scientist,Seven Consultancy (HR Solution),4 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Scientist,Nomiso India,8 - 13 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,,,,,,,git,
AI & Data Science Senior Engineer,Wasoko,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,,
Senior AI Data Scientist,Seven Consultancy (HR Solution),4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
