job title,company,experience,salary,location,education,python,r,sql,excel,vba,powerbi,tableau,nosql,sas,git,matlab
Junior Data Analyst - DQS,Checktronix,0 - 1 years,Not Disclosed,"Dharmapuri, ChennaiView More",bachelor  master ,python,,sql,,,,,,,,
Junior Data Analyst,Checktronix,0 - 2 years,Not Disclosed,"Chennai, dharmapuriView More",bachelor  master ,python,,sql,,,,,,,,
Data Analyst,Megma Services,1 - 6 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,excel,vba,,,,,,
Data Analyst,Megma Services,1 - 6 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,excel,vba,,,,,,
HEOR Data Analyst Role - SAS / SQL - Life Sciences,Huquo Consulting Pvt. Ltd,4 - 9 years,Not Disclosed,NoidaView More,bachelor  master  phd ,python,,sql,excel,,powerbi,tableau,,sas,,
Data Analyst,Manpower Resources India,4 - 8 years,"₹ 4,00,000 - 8,00,000 P.A.",Pune( Talegaon )View More,bachelor ,python,,sql,excel,vba,powerbi,,,,,
CRM Data Analyst,Gvms Infotech,1 - 3 years,"₹ 1,00,000 - 2,75,000 P.A.",VisakhapatnamView More,bachelor ,python,,,excel,,,,,,,
Big Data Analyst - Bi/dw Program Management,Career Infosystem,7 - 10 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Analyst,Client Of Sampoorna,4 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Assistant Manager - Data Analyst - BFS,Huquo Consulting Pvt. Ltd,2 - 4 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data Analyst,Experis,3 - 6 years,Not Disclosed,"Noida, Ghaziabad, Panchkula, Agra, Faridabad, Ahmedabad, Gurgaon/Gurugram( Sector-24 Gurgaon ), Shimla, Delhi / NCRView More",bachelor ,python,r,sql,,,powerbi,tableau,,,,
Data Analyst - Machine/Deep Learning Algorithms,Huquo Consulting Pvt. Ltd,2 - 7 years,Not Disclosed,"Gurgaon/Gurugram, Delhi / NCRView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
Manager - Data Analyst - BFS,Huquo Consulting Pvt. Ltd,3 - 5 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,,,excel,,,,,,,
Data Analyst (ERM)- Qualified Actuary-life Insurance,Serving Skill,8 - 10 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Analyst,Serving Skill,4 - 8 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,sql,excel,,,,,sas,,
Hiring For Non IT Data Analyst @Datamatics,Datamatics,1 - 2 years,"₹ 1,75,000 - 2,50,000 P.A.",Mumbai (All Areas)View More,bachelor ,python,,,excel,,,,,,,
"Data Analyst , Data Analytics",Cardinal Drugs Ltd.,3 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
Data Analyst/Product Analyst - Tableau/Python,Benchire,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,,,,tableau,,,,
Data Analyst,Teamware Solutions,3 - 7 years,"₹ 4,00,000 - 5,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,sql,,,powerbi,,,,,
Data Analyst,Hudsons bay Company (HBC),2 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,excel,vba,powerbi,,,,,
Data Analyst,Xpheno,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,,,,tableau,,,,
Data Analyst,Goldenpi Technologies,2 - 4 years,Not Disclosed,Bangalore/Bengaluru( Sector 2 HSR Layout )View More,bachelor ,python,,sql,excel,,powerbi,tableau,,,,
Data Analyst - Python/Power BI,Huquo Consulting Pvt. Ltd,5 - 10 years,Not Disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Lucknow, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCRView More",bachelor  master  phd ,python,,sql,,,powerbi,tableau,,,,
Openings For Data Analyst,iOPEX,2 - 7 years,"₹ 5,00,000 - 12,00,000 P.A.","Chennai, Bangalore/BengaluruView More",bachelor ,python,,sql,excel,,,,,,,
Data Analyst,Porteck,3 - 8 years,"₹ 5,00,000 - 9,00,000 P.A.","Noida( Sector-63 Noida ), Delhi / NCRView More",bachelor  master ,python,,sql,excel,,powerbi,,,sas,,
Data Analyst - Cx,IDFC FIRST Bank,2 - 5 years,Not Disclosed,remoteView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),2 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Migration Analyst,Mfiflex Technologies,3 - 8 years,Not Disclosed,Hiring office located in Bangalore/BengaluruView More,bachelor ,python,,sql,excel,,,,,,git,
Data Analyst - Data Science,Awign Enterprises,5 - 8 years,"₹ 12,00,000 - 18,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,python,,,,,,,,,git,
Data Analyst,Cindrebay School Of Fashion & Interior Design,1 - 4 years,Not Disclosed,"Hyderabad/Secunderabad, Coimbatore, Thodupuzha, Trivandrum/Thiruvananthapuram, Kochi/Cochin, Kolkata, Cannanore/Kannur, Indore, Nagpur, Pune, Lucknow, Calicut/Kozhikode, Bangalore/BengaluruView More",bachelor  master ,python,,,,,,,,,,
Data Analyst,Talent Zone Consultant,10 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Product Data Analyst,4CRisk.ai,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,,,,,
K12 Techno Services - Data Analyst - IIM/ISB/MDI/FMS/SP Jain,K12 Techno Services Pvt Ltd,4 - 9 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Analyst - Data Visualization & Reporting,Global Employees,5 - 10 years,Not Disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/BengaluruView More",bachelor  master  phd ,python,,sql,excel,,,tableau,,,,
Data Analyst,Seven Consultancy (HR Solution),2 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,,excel,,,,,,git,
Data Analyst,Sourcegrids Consulting Llp,1 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
Data Analyst,Inference Labs,2 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,,,sql,excel,vba,powerbi,tableau,,,,
Data Analyst,Unusual Hire,1 - 4 years,Not Disclosed,BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Utkarsh Small Finance Bank,5 - 8 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,,
Data Analyst - Data Migration & Data Analysis,Denave,4 - 8 years,Not Disclosed,NoidaView More,bachelor ,python,,sql,,,powerbi,tableau,,,,
"Data Analyst, Digital Finance",Novartis,1 - 4 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,r,sql,,,powerbi,,,,,
Data Analyst - Cx,IDFC FIRST Bank,2 - 5 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,7 Consultancy,3 - 6 years,Not Disclosed,BengaluruView More,bachelor  master ,python,,sql,,,,,,,,
SR. DATA ANALYST - BUSINESS INSIGHTS,Jiosaavn,3 - 8 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
"Senior Analyst, Data Transfer, Integration & Quality",BNY Mellon,0 - 3 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,,,,,,,,
Data Analyst | MNC | Surat,Venus Consultancy,0 - 5 years,"₹ 2,00,000 - 3,75,000 P.A.","Navsari, SuratView More",bachelor ,python,,sql,excel,vba,,,,,,
Lead - Data & Business Analyst (Analytics),Citicorp Finance,6 - 8 years,Not Disclosed,Bangalore/BengaluruView More,bachelor ,python,,sql,,,,,,sas,git,
BUSINESS DATA ANALYST - MARKETING,Atlas Copco Services s.r.o.,5 - 6 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,sas,,matlab
Business Analyst -Data,Vineet Tyre Center,1 - 5 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,,,,,,,git,
Data Analyst,Automotive Robotics India,0 - 1 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,nosql,sas,git,
Data Analyst,Improx Data And Cloud Consulting,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,,,sql,excel,,,,,,,
Jr. Data Analyst,Vadera & Co.,0 - 1 years,Not Disclosed,VadodaraView More,bachelor  master ,python,,sql,excel,,powerbi,,,,,
Data Analyst,Recruitrix Technologies Llp,0 - 2 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,,,,excel,,,,,,,
Data Analyst - Subscription Management,Urjanet Energy Solutions,0 - 2 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Analyst,Arcadia,0 - 2 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Associate Data Analyst,Transunion,0 - 1 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,,,,,,
"We Provide Training on Data Science,Data analyst,Power Bi",New Zen Infotech,0 years,Not Disclosed,Hyderabad/Secunderabad( Ameerpet )View More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Onit,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Analyst,Bluebox Infosoft,0 - 3 years,Not Disclosed,VadodaraView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst,Teplar Solutions,0 - 4 years,Not Disclosed,CoimbatoreView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst - Subscription Management,Urjanet Energy Solutions,0 - 3 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Associate Data Analyst/Data Analyst - Services,Urjanet Energy Solutions,0 - 2 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Analyst,S&P Global Inc.,0 - 2 years,Not Disclosed,"Hyderabad/Secunderabad, Gurgaon/Gurugram, AhmedabadView More",bachelor  master ,,,,excel,,,,,,,
CoR Helpdesk Data Analyst ||,GTT Communications,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst (SQL),Applycup Hiring Solutions Llp,0 - 3 years,Not Disclosed,SuratView More,bachelor  master ,python,,sql,,vba,,,,,,
Data Analyst,Applycup Hiring Solutions Llp,0 - 2 years,Not Disclosed,New DelhiView More,bachelor  master ,,,sql,excel,,,,,,,
Data Analysts / HTML Editor,I-tech Infonet,0 - 2 years,Not Disclosed,RajkotView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Xentricx Technologies,0 - 6 years,Not Disclosed,SolapurView More,bachelor  master ,,,,excel,,,,,,,
Digital Data Analyst,Automotive Robotics India,0 - 1 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,excel,,powerbi,tableau,,,,
Data Analyst,Poshmark,0 - 3 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,,,,,,
Data Analyst,Poshmark,0 - 3 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,sql,excel,,,,,,,
Data Analyst,Commeasure Solutions India,0 - 2 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Analyst,Post A Resume,0 - 4 years,Not Disclosed,AhmedabadView More,bachelor  master ,python,,,excel,,,,,,,
Intern – Computer Science/ Data Analyst,Pratham,0 - 1 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Data Analyst,Turtlemint,0 - 3 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst,Right Step Consulting,0 - 5 years,Not Disclosed,"Delhi, GurgaonView More",bachelor  master ,python,,sql,excel,,,,,,,
Consultant - Data Analyst,RGA,0 - 1 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,vba,powerbi,tableau,,sas,,matlab
Data Analyst - Subscription Management,Urjanet Energy Solutions,0 - 3 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,,
Data Analyst,P S International HR Consultants,0 - 4 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,,,,git,
Data Analyst,Apna Recruiter,0 - 3 years,Not Disclosed,RemoteView More,bachelor  master ,,,sql,,,,,,,,
Data Analyst Internship,Travel D'globe,0 - 1 years,Not Disclosed,DelhiView More,bachelor  master ,,,,,,,,,,,
Data Analyst,S&P Global Inc.,0 - 6 years,Not Disclosed,AhmedabadView More,bachelor  master ,,,,excel,,,,,,,
Data analyst,Machintel Corporation,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst  -  Looker,Vinayak Software,0 - 1 years,Not Disclosed,DelhiView More,bachelor  master ,python,,sql,,,,tableau,,,,
Financial Data Analysts,C Infotech,0 - 3 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,excel,vba,,,,,,
Data Analyst,S&P Global Inc.,0 - 6 years,Not Disclosed,AhmedabadView More,bachelor  master ,python,,,excel,,,,,,,
Senior Data Analyst III,Flipkart,7 - 12 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Senior Data Analyst,Boston Consulting Group,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,git,
Senior Data Research Analyst,Morningstar,3 - 6 years,"₹ 5,00,000 - 8,50,000 P.A.",Mumbai (All Areas)View More,bachelor  master ,python,,sql,excel,,,,,,git,
Freelancer - Data Analyst - Contractual Role,Wen- Women Entrepreneur Network,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,,,,excel,,powerbi,tableau,,,,
Data Analyst - Online/eCommerce,Primo Hiring,3 - 6 years,Not Disclosed,"Kolkata, Mumbai, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCRView More",bachelor  master  phd ,python,,,,,,,,sas,,
Data Analyst / 4 - 7 years / Bangalore,Wize Careers Consultants,4 - 7 years,"₹ 8,00,000 - 17,00,000 P.A.",Bangalore/BengaluruView More,bachelor ,,,sql,,vba,,,,,,
data analyst / data analytics - US MNC (analytics),Aspyra Hr Services,3 - 8 years,"₹ 15,00,000 - 25,00,000 P.A.","Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor ,python,,sql,,,powerbi,tableau,,,,
BI Data Analyst,Wipzo Systech,5 - 10 years,"₹ 15,00,000 - 27,50,000 P.A.","Pune, Bangalore/Bengaluru, Mumbai (All Areas)View More",bachelor  master  phd ,python,,sql,,,powerbi,,nosql,,git,
data analyst / data analytics - US MNC (analytics),Aspyra Hr Services,3 - 8 years,"₹ 15,00,000 - 30,00,000 P.A.","Gurgaon/Gurugram, Bangalore/BengaluruView More",bachelor ,python,,sql,,,powerbi,tableau,,,,
Data Processing Analyst,Integrated Personnel Services,1 - 6 years,"₹ 3,50,000 - 8,50,000 P.A.","Kochi/Cochin, Mumbai, Gandhinagar, Pune, Chennai, Bangalore/Bengaluru, VadodaraView More",bachelor  master ,python,,,excel,,,,,,,
Data Operations Analyst,Franklin Templeton,4 - 6 years,Not Disclosed,Hyderabad/SecunderabadView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Analyst (Travel and Tourism Data),Globaldata,1 - 6 years,"₹ 1,00,000 - 3,50,000 P.A.",Hyderabad/SecunderabadView More,bachelor  master ,python,,,excel,vba,,,,,,
"Data Analyst and Engineer,Pan India",Commutatus,1 - 4 years,Not Disclosed,remoteView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Data Analyst,Advizuru ,0 years,Not Disclosed,ChandigarhView More,bachelor ,python,,sql,,,,,,,,
Data Analyst,Advizuru ,0 - 1 years,Not Disclosed,"Chandigarh, ZirakpurView More",bachelor  master ,python,,,,,,,,,,
Business & Data Analyst- Assistant Manager,SmartAdvisor Match,1 - 3 years,Not Disclosed,"Hyderabad/Secunderabad, Bangalore/BengaluruView More",bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Ops Senior Analyst,Agilon Health,3 - 7 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,,,
Analyst - Data Analytics & Reporting,Teachers Insurance and Annuity Association of America (TIAA),5 - 7 years,Not Disclosed,PuneView More,bachelor  master ,,,,,,,,,,,
Analyst - Data Analytics & Reporting,Teachers Insurance and Annuity Association of America (TIAA),5 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,,,,,,,,,,,
MIS Executive & Business Analyst / Excel Specialist/ Data Analyst,Fortune 5 Risk Management Solutions Llp,2 - 5 years,"₹ 1,50,000 - 4,50,000 P.A.",Mumbai (All Areas)View More,bachelor ,python,,,excel,,,,,,,
Senior Executive - Data Analyst,Agile Airport Services,4 - 5 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,,,sql,excel,vba,powerbi,tableau,,,,
Senior Business Analyst/Data Engineer - Python/AWS/SQL,Huquo Consulting Pvt. Ltd,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master  phd ,python,,sql,,,,,,,,
Data Research Analyst,Morningstar,0 - 2 years,Not Disclosed,MumbaiView More,bachelor  master ,python,r,sql,excel,,,,,,,
Analyst / Analytics Specialist ( Data Scientist),TransOrg,2 - 6 years,Not Disclosed,"Mumbai, Gurgaon/GurugramView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
Analyst/ Analytics Specialist ( Data Scientist),TransOrg,2 - 6 years,Not Disclosed,"Mumbai, Gurgaon/GurugramView More",bachelor  master  phd ,python,,sql,excel,,,,,,,
"Data Analyst @ Anvizent Analytics -Bengaluru.
",Hiringmonk Hr Services Llp,2 - 4 years,"₹ 4,00,000 - 8,00,000 P.A.",Bangalore/Bengaluru( Nagavara )View More,bachelor ,,,sql,,,powerbi,tableau,,,,
Data Analyst With GCP,Kloud9,6 - 11 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
Clinical Data Analyst,Eli Lilly And Company,3 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,powerbi,tableau,,sas,,
Data Analyst,Health Arx Technologies,3 - 4 years,"₹ 2,00,000 - 5,00,000 P.A.",New DelhiView More,bachelor  master ,,,,excel,,,,,,,
Virtue Analytics - Data Analyst,Virtue Analytics,1 - 3 years,Not Disclosed,LucknowView More,bachelor  master  phd ,python,r,,excel,,,,,,,
Data Analyst,Virtue Analytics,1 - 3 years,Not Disclosed,"Lucknow, Uttar PradeshView More",bachelor  master  phd ,python,r,,excel,,,,,,,
Data Analyst,Virtue Analytics,3 - 5 years,Not Disclosed,LucknowView More,bachelor  master  phd ,python,r,,,,,,,,,
Data Analyst,DocOnline,2 - 4 years,"₹ 1,50,000 - 3,75,000 P.A.","New Delhi, Delhi / NCRView More",bachelor ,python,,sql,excel,,,,,,,
Product Data Analyst,Instacred,2 - 3 years,Not Disclosed,MumbaiView More,bachelor  master ,,r,sql,excel,,,,,,git,
Drilling Data Analyst,National Oilwell Varco,4 - 6 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Feathersoft Info Solutions,1 - 2 years,Not Disclosed,Kochi/CochinView More,bachelor  master ,python,r,sql,,,powerbi,tableau,,,,
Data Analyst,Radical Technologies,2 - 4 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,,,powerbi,,,,,
Analyst Data Accounts and Assets,Shell,2 - 5 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),3 - 8 years,Not Disclosed,ChennaiView More,bachelor  master ,,,sql,,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),2 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,,,sql,,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),1 - 3 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,sql,,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),2 - 4 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,sql,,,,,,,,
Data Analyst,Vixplor Analytics,1 - 5 years,Not Disclosed,KolkataView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,7 Consultancy,3 - 8 years,Not Disclosed,HyderabadView More,bachelor  master ,python,,,excel,,,,,,,
Python Developer - Data Analyst,Skyislimit Technologies,1 - 6 years,Not Disclosed,ErnakulamView More,bachelor  master ,python,,sql,,,powerbi,tableau,nosql,,git,
Data Analyst - Technology,Vayaa Systems,1 - 3 years,Not Disclosed,HyderabadView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
Data Analyst,Applycup Hiring Solutions Llp,1 - 5 years,Not Disclosed,PuneView More,bachelor  master ,python,r,sql,excel,,,,,,,
Data Analyst,HyreFox Consultants Pvt Ltd,1 - 4 years,Not Disclosed,JaipurView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Xapo Bank,2 - 7 years,Not Disclosed,RemoteView More,bachelor  master ,python,,sql,,,,,,,,
Data Analyst,Seven Consultancy (HR Solution),1 - 6 years,Not Disclosed,PuneView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst,Energytech Ventures,2 - 5 years,Not Disclosed,KolkataView More,bachelor  master ,python,,,excel,,,,,,,
Data Analyst,Skidos,2 - 3 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,,
Data Analyst Tableau,Apps Associates,7 - 10 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
Data Analyst,Webmd Guru,6 - 9 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,vba,,tableau,,,,
Data Analyst,iKomet,3 - 5 years,Not Disclosed,ChennaiView More,bachelor  master ,python,r,,excel,vba,,,,,,
Assurance Assessor and Data Analyst,Willis Towers Watson (WTW),5 - 7 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,,,,powerbi,,,,,
Senior Business Data Analyst,Anicalls,5 - 10 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,git,
Business Data Analyst,Reed And Willow ( A Unit Of Talright Technologies ),12 - 15 years,"₹ 50,000 - 1,50,000 P.A.",PuneView More,bachelor  master ,,,sql,,,,,,,,
Data Entry Analyst,Digi Verve Technologies,0 - 2 years,Not Disclosed,BengaluruView More,bachelor  master ,python,r,,excel,,,,nosql,,,
Data Operations Analyst,Eyeota,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,python,,sql,excel,,,,,,,
Senior Professional Data Analyst,DXC Technology,3 - 7 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master ,python,,,,,,,,,git,
Data Analyst,Alpha Orion,1 - 4 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,,,,,,,,
Data Analyst - FinTech,Primo Hiring,1 - 3 years,Not Disclosed,"Noida, Ghaziabad, Faridabad, Gurgaon/GurugramView More",bachelor  master  phd ,python,,,,,,,,sas,,
Data Analyst - Finance Domain - FMCG,Phenom Placement,4 - 7 years,Not Disclosed,MumbaiView More,bachelor  master  phd ,python,,,excel,vba,,,,,,
Data Analyst,Advance Career Solutions,5 - 8 years,"₹ 14,00,000 - 24,00,000 P.A.",Mumbai (All Areas)View More,bachelor  master ,python,,sql,,,,,,,git,
Clinical Data Analyst - SQL/Healthcare EcoSystem,Huquo Consulting Pvt. Ltd,6 - 9 years,Not Disclosed,PuneView More,bachelor  master  phd ,python,,sql,excel,,,,,,,
Data Analyst (Remote),Sharp Consulting Group,3 - 8 years,Not Disclosed,Hiring office located in PuneView More, master ,,,sql,excel,,,tableau,,,,
Data Analyst - Ranchi,NMS Consultant,2 - 7 years,Not Disclosed,"Bokaro, Jamshedpur, RanchiView More",bachelor  master ,,,,,,,,,sas,,
Data Scientist/Quantitative Analyst with R Programming,Solytics Partners,0 - 5 years,Not Disclosed,PuneView More, master ,python,r,sql,excel,vba,,,,sas,,
Business Data Analyst,Lufthansa Technik,6 - 11 years,Not Disclosed,Bangalore/Bengaluru( Yelahanka )View More,bachelor  master ,python,,sql,excel,vba,powerbi,tableau,,,,
"Data Analyst, Digital Business",Sony Pictures Networks,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,git,
Business Data Analyst,Multi Recruit,4 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,sql,excel,,,tableau,,,,matlab
Business Data Analyst 1,Varite,2 - 5 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Business Data Analyst,AARNA HR SOLUTIONS PVT. LTD.,3 - 6 years,Not Disclosed,BengaluruView More,bachelor  master ,python,,sql,excel,,,,,sas,,
Data Analyst / Product Analyst / Business Analyst,Benchire,2 - 5 years,Not Disclosed,"Bangalore/Bengaluru, Delhi / NCRView More",bachelor  master  phd ,python,,sql,excel,,,tableau,,,,
BUSINESS DATA ANALYST - GOOGLE ANALYTICS,Lennox India Technology Centre (LITC),5 - 7 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,,,,,git,
"Data Analyst, Digital Business",Sony Pictures,1 - 3 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,r,sql,excel,,,,,,git,
BUSINESS DATA ANALYST - NETWORK DESIGN,Lennox India Technology Centre (LITC),2 - 5 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,,,,,,,,
ASSOCIATE - BUSINESS DATA ANALYST,Lennox India Technology Centre (LITC),2 - 5 years,Not Disclosed,ChennaiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,,,git,
Manager Data Analyst - Business Insights,JioSaavn,5 - 8 years,Not Disclosed,MumbaiView More,bachelor  master ,python,,sql,excel,,,tableau,,,,
"Analyst, Data Management & Quantitative Analysis",BNY Mellon,0 - 2 years,Not Disclosed,PuneView More,bachelor  master ,,,sql,,vba,,,,,,
"Analyst, Data Management & Quantitative Analysis",BNY Mellon,0 - 2 years,Not Disclosed,ChennaiView More,bachelor  master ,,,sql,,vba,,,,,,
Senior Analyst & AI Lead - Data Science,Huquo Consulting Pvt. Ltd,2 - 7 years,Not Disclosed,"Faridabad, Gurgaon/Gurugram, Delhi / NCRView More",bachelor  master  phd ,python,r,sql,,,,,,,git,
Senior Analyst - Data Science - IIT / NIT / IIM / XLRI / FMS,Huquo Consulting Pvt. Ltd,2 - 5 years,Not Disclosed,Gurgaon/GurugramView More,bachelor  master  phd ,python,r,sql,excel,,,tableau,,sas,,
Sr. Analyst/ Associate Manager/ Manager Master Data Governance,People Connection,5 - 10 years,Not Disclosed,AhmedabadView More,bachelor  master  phd ,,,,,,,,,,,
Web Analytics Data Insights Analyst / Sr. Analyst,Absolutdata,4 - 8 years,Not Disclosed,New DelhiView More,bachelor  master ,python,,sql,excel,,powerbi,tableau,nosql,,,
Lead Data Analyst,Blinkit,1 - 4 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
Data Analyst,Capco,3 - 6 years,Not Disclosed,Bangalore/BengaluruView More,bachelor  master ,python,,,,,,,,,,
